Order ID,Order Date,Customer ID,Customer Name,Customer Segment,Product ID,Product,Category,Region,City,Quantity,Unit Price,Gross Sales,Discount,Discount Amount,Sales,Unit Cost,Cost,Profit,Payment Method,Order Status,Source Channel
ORD-100121,03/08/2023,CUST-00483,Riya Das,Home Office,SKU-008,Storage Basket,Home & Kitchen,North,Delhi,5,31.81,159.05,5.0%,7.95,151.10,16.00,80.57,70.53,Cash On Delivery,Returned,Marketplace
ORD-100122,22/05/2024,CUST-00887,Rohan Verma,Consumer,SKU-007,Desk Lamp,Home & Kitchen,South,Bengaluru,3,40.60,121.80,0.0%,0.00,121.80,23.00,69.80,52.00,Credit Card,Delivered,Website
ORD-100123,18/07/2025,CUST-01691,Neha Singh,Consumer,SKU-002,Bluetooth Speaker,Electronics,West,Pune,1,47.35,47.35,20.0%,9.47,37.88,28.00,28.89,8.99,Net Banking,Delivered,Mobile App
ORD-100124,06/05/2025,CUST-00652,Ishaan Patel,Consumer,SKU-016,Face Cleanser,Beauty,South,Hyderabad,1,17.79,17.79,10.0%,1.78,16.01,8.00,8.31,7.70,Debit Card,Delivered,Website
ORD-100125,03/01/2023,CUST-01387,Kabir Sharma,Consumer,SKU-014,Canvas Backpack,Fashion,West,Ahmedabad,5,52.36,261.80,0.0%,0.00,261.80,27.00,140.29,121.51,Wallet,Delivered,Website
ORD-100126,28/04/2025,CUST-01980,Riya Sharma,Consumer,SKU-012,Slim Fit Jeans,Fashion,West,Ahmedabad,2,46.32,92.64,0.0%,0.00,92.64,22.00,45.14,0.00,Cash On Delivery,Cancelled,Mobile App
ORD-100127,28/03/2024,CUST-02303,Priya Khan,Corporate,SKU-003,USB-C Hub,Electronics,East,Kolkata,4,40.86,163.44,0.0%,0.00,163.44,21.00,87.33,76.11,Net Banking,Delivered,Mobile App
ORD-100128,06/03/2023,CUST-00362,Neha Iyer,Consumer,SKU-022,Gel Pen Pack,Office Supplies,West,Ahmedabad,4,10.38,41.52,10.0%,4.15,37.37,4.00,16.43,0.00,Debit Card,Cancelled,Website
ORD-100129,28/10/2023,CUST-01199,Priya Iyer,Consumer,SKU-025,Stapler,Office Supplies,West,Mumbai,5,13.29,66.45,5.0%,3.32,63.13,6.00,30.66,32.47,Wallet,Processing,Website
ORD-100130,26/03/2023,CUST-00236,Rohan Reddy,Consumer,SKU-008,Storage Basket,Home & Kitchen,East,Bhubaneswar,3,32.03,96.09,20.0%,19.22,76.87,16.00,48.85,28.02,Net Banking,Delivered,Website
ORD-100132,22/09/2024,CUST-00909,Diya Gupta,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,East,Bhubaneswar,1,58.91,58.91,20.0%,11.78,47.13,31.00,30.11,17.02,Cash On Delivery,Delivered,Marketplace
ORD-100133,27/03/2023,CUST-00451,Rohan Verma,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,North,Chandigarh,3,54.53,163.59,0.0%,0.00,163.59,31.00,92.76,70.83,Cash On Delivery,Delivered,Marketplace
ORD-100134,09/12/2024,CUST-00226,Ishaan Iyer,Home Office,SKU-007,Desk Lamp,Home & Kitchen,South,Chennai,5,41.74,208.70,0.0%,0.00,208.70,23.00,113.59,95.11,Upi,Delivered,Mobile App
ORD-100135,24/03/2023,CUST-01626,Kavya Reddy,Consumer,SKU-007,Desk Lamp,Home & Kitchen,North,Delhi,3,43.21,129.63,10.0%,12.96,116.67,23.00,69.48,47.19,Cash On Delivery,Delivered,Mobile App
ORD-100136,24/03/2023,CUST-00720,Neha Gupta,Consumer,SKU-007,Desk Lamp,Home & Kitchen,North,Chandigarh,5,43.64,218.20,10.0%,21.82,196.38,23.00,114.86,81.52,Credit Card,Delivered,Mobile App
ORD-100137,16/10/2024,CUST-02170,Aditya Iyer,Consumer,SKU-008,Storage Basket,Home & Kitchen,South,Hyderabad,4,31.66,126.64,0.0%,0.00,126.64,16.00,66.14,60.50,Debit Card,Shipped,Website
ORD-100138,01/05/2024,CUST-01351,Vivaan Jain,Consumer,SKU-014,Canvas Backpack,Fashion,South,Hyderabad,3,51.38,154.14,5.0%,7.71,146.43,27.00,79.43,67.00,Net Banking,Processing,Marketplace
ORD-100139,10/10/2023,CUST-00490,Meera Khan,Consumer,SKU-012,Slim Fit Jeans,Fashion,West,Ahmedabad,4,44.07,176.28,0.0%,0.00,176.28,22.00,91.17,85.11,Cash On Delivery,Delivered,Website
ORD-100140,10/04/2023,CUST-01364,Meera Verma,Consumer,SKU-022,Gel Pen Pack,Office Supplies,South,Hyderabad,5,10.82,54.10,10.0%,5.41,48.69,4.00,20.60,28.09,Credit Card,Delivered,Mobile App
ORD-100141,07/09/2024,CUST-02543,Kavya Rao,Corporate,SKU-008,Storage Basket,Home & Kitchen,East,Kolkata,3,31.34,94.02,0.0%,0.00,94.02,16.00,49.16,44.86,Wallet,Delivered,Mobile App
ORD-100142,20/12/2024,CUST-01720,Vivaan Singh,Consumer,SKU-001,Wireless Mouse,Electronics,Central,Bhopal,5,23.30,116.50,10.0%,11.65,104.85,12.00,59.18,45.67,Credit Card,Shipped,Mobile App
ORD-100143,19/07/2024,CUST-00125,Ishaan Mehta,Home Office,SKU-025,Stapler,Office Supplies,East,Bhubaneswar,5,12.77,63.85,5.0%,3.19,60.66,6.00,28.94,31.72,Upi,Returned,Mobile App
ORD-100144,25/03/2023,CUST-01198,Aadhya Patel,Home Office,SKU-010,Bed Sheet Set,Home & Kitchen,West,Ahmedabad,4,54.12,216.48,10.0%,21.65,194.83,31.00,125.35,69.48,Wallet,Delivered,Marketplace
ORD-100145,11/09/2024,CUST-02447,Aadhya Khan,Consumer,SKU-016,Face Cleanser,Beauty,South,Chennai,3,18.64,55.92,10.0%,5.59,50.33,8.00,24.73,25.60,Cash On Delivery,Delivered,Marketplace
ORD-100146,13/12/2024,CUST-02006,Diya Singh,Corporate,SKU-001,Wireless Mouse,Electronics,North,Delhi,3,22.35,67.05,10.0%,6.71,60.34,12.00,36.66,23.68,Credit Card,Delivered,Mobile App
ORD-100147,22/12/2024,CUST-01820,Rohan Mehta,Consumer,SKU-001,Wireless Mouse,Electronics,South,Chennai,1,21.51,21.51,0.0%,0.00,21.51,12.00,11.88,9.63,Net Banking,Delivered,Website
ORD-100148,12/01/2023,CUST-01893,Ananya Singh,Consumer,SKU-012,Slim Fit Jeans,Fashion,Central,Bhopal,2,46.33,92.66,0.0%,0.00,92.66,22.00,42.81,49.85,Credit Card,Delivered,Marketplace
ORD-100149,12/10/2023,CUST-02309,Kabir Iyer,Home Office,SKU-003,USB-C Hub,Electronics,Central,Bhopal,4,39.18,156.72,0.0%,0.00,156.72,21.00,84.37,72.35,Debit Card,Delivered,Marketplace
ORD-100150,19/05/2025,CUST-02269,Diya Gupta,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,East,Bhubaneswar,4,54.73,218.92,0.0%,0.00,218.92,31.00,128.33,90.59,Wallet,Delivered,Marketplace
ORD-100151,07/04/2023,CUST-02546,Aarav Singh,Home Office,SKU-011,Cotton T-Shirt,Fashion,East,Kolkata,1,18.96,18.96,20.0%,3.79,15.17,7.00,6.77,0.00,Net Banking,Cancelled,Mobile App
ORD-100152,29/01/2023,CUST-02138,Vivaan Gupta,Consumer,SKU-021,Notebook Set,Office Supplies,Central,Bhopal,8,14.48,115.84,10.0%,11.58,104.26,5.00,39.48,0.00,Debit Card,Cancelled,Website
ORD-100153,09/07/2023,CUST-02427,Ananya Iyer,Consumer,SKU-011,Cotton T-Shirt,Fashion,East,BHUBANESWAR,1,18.31,18.31,0.0%,0.00,18.31,7.00,6.90,11.41,Credit Card,Delivered,Website
ORD-100154,23/02/2024,CUST-02408,Ishaan Iyer,Consumer,SKU-008,Storage Basket,Home & Kitchen,West,Ahmedabad,4,32.07,128.28,0.0%,0.00,128.28,16.00,64.70,0.00,Credit Card,Cancelled,Marketplace
ORD-100155,01/05/2023,CUST-00524,Aditya Iyer,Home Office,SKU-005,Webcam,Electronics,East,Kolkata,1,61.22,61.22,0.0%,0.00,61.22,37.00,37.96,0.00,Cash On Delivery,Cancelled,Website
ORD-100156,05/12/2024,CUST-00615,Aarav Rao,Corporate,SKU-016,Face Cleanser,Beauty,West,Mumbai,2,18.03,36.06,20.0%,7.21,28.85,8.00,15.72,0.00,Debit Card,Cancelled,Website
ORD-100157,15/05/2024,CUST-01286,Rohan Sharma,Home Office,SKU-004,Mechanical Keyboard,Electronics,East,Bhubaneswar,5,89.52,447.60,10.0%,44.76,402.84,51.00,249.78,153.06,Wallet,Delivered,Mobile App
ORD-100158,15/04/2024,CUST-01122,Kavya Jain,Consumer,SKU-024,Printer Paper Box,Office Supplies,East,Bhubaneswar,1,29.35,29.35,20.0%,5.87,23.48,15.00,15.19,8.29,Wallet,Returned,Mobile App
ORD-100159,08/01/2025,CUST-00336,Ishaan Mishra,Consumer,SKU-004,Mechanical Keyboard,Electronics,South,Chennai,2,86.83,173.66,0.0%,0.00,173.66,51.00,99.19,74.47,Cash On Delivery,Delivered,Marketplace
ORD-100160,10/04/2023,CUST-01701,Riya Sharma,Consumer,SKU-018,Sunscreen SPF 50,Beauty,South,Hyderabad,2,20.12,40.24,0.0%,0.00,40.24,10.00,20.62,0.00,,Cancelled,Website
ORD-100161,04/08/2025,CUST-01774,Diya Iyer,Consumer,SKU-004,Mechanical Keyboard,Electronics,North,Jaipur,4,81.15,324.60,10.0%,32.46,292.14,51.00,203.85,88.29,Cash On Delivery,Processing,Marketplace
ORD-100162,16/01/2025,CUST-00233,Rohan Mehta,Home Office,SKU-003,USB-C Hub,Electronics,North,Delhi,5,38.42,192.10,0.0%,0.00,192.10,21.00,107.05,0.00,Wallet,Cancelled,Marketplace
ORD-100163,29/07/2025,CUST-00910,Vivaan Khan,Consumer,SKU-003,USB-C Hub,Electronics,West,Ahmedabad,2,39.65,79.30,0.0%,0.00,79.30,21.00,40.94,0.00,Credit Card,Cancelled,Marketplace
ORD-100164,01/05/2025,CUST-00875,Ishaan Mehta,Consumer,SKU-018,Sunscreen SPF 50,Beauty,West,Pune,2,20.15,40.30,5.0%,2.02,38.28,10.00,19.92,18.36,Credit Card,Returned,Website
ORD-100165,17/09/2023,CUST-02012,Ananya Rao,Corporate,SKU-017,Hair Dryer,Beauty,North,Delhi,1,65.12,65.12,20.0%,13.02,52.10,35.00,35.97,16.13,Net Banking,Delivered,Mobile App
ORD-100166,23/07/2024,CUST-00249,Kavya Mishra,Consumer,SKU-004,Mechanical Keyboard,Electronics,South,Chennai,1,86.62,86.62,0.0%,0.00,86.62,51.00,51.70,34.92,Upi,Shipped,Mobile App
ORD-100167,18/03/2024,CUST-00413,Diya Verma,Consumer,SKU-021,Notebook Set,Office Supplies,North,Chandigarh,3,13.70,41.10,10.0%,4.11,36.99,5.00,15.24,0.00,Net Banking,Cancelled,Website
ORD-100168,26/04/2023,CUST-00787,Riya Rao,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,South,Bengaluru,3,67.14,201.42,20.0%,40.28,161.14,41.00,122.78,38.36,Upi,Delivered,Marketplace
ORD-100169,17/11/2024,CUST-02250,Riya Kapoor,Consumer,SKU-007,Desk Lamp,Home & Kitchen,West,Mumbai,3,42.91,128.73,5.0%,6.44,122.29,23.00,68.40,53.89,,Delivered,Website
ORD-100170,22/01/2025,CUST-00949,Saanvi Das,Corporate,SKU-015,Wrist Watch,Fashion,North,Jaipur,5,91.21,456.05,5.0%,22.80,433.25,54.00,275.41,157.84,Credit Card,Delivered,Marketplace
ORD-100171,05/12/2023,CUST-02389,Ishaan Khan,Consumer,SKU-017,Hair Dryer,Beauty,Central,Bhopal,2,64.17,128.34,10.0%,12.83,115.51,35.00,68.29,47.22,Net Banking,Shipped,Website
ORD-100172,05/04/2024,CUST-00885,Aadhya Reddy,Consumer,SKU-022,Gel Pen Pack,Office Supplies,East,Kolkata,1,11.58,11.58,0.0%,0.00,11.58,4.00,4.06,7.52,Wallet,Delivered,Marketplace
ORD-100173,19/06/2023,CUST-00873,Priya Sharma,Home Office,SKU-004,Mechanical Keyboard,Electronics,Central,Bhopal,1,81.92,81.92,0.0%,0.00,81.92,51.00,52.68,29.24,Wallet,Processing,Website
ORD-100174,06/09/2023,CUST-00065,Diya Khan,Consumer,SKU-008,Storage Basket,Home & Kitchen,North,Chandigarh,3,30.66,91.98,20.0%,18.40,73.58,16.00,48.43,25.15,Cash On Delivery,Delivered,Website
ORD-100175,14/05/2023,CUST-02009,Unknown,Consumer,SKU-023,Ergonomic Chair,Office Supplies,West,Ahmedabad,3,176.67,530.01,0.0%,0.00,530.01,105.00,305.14,224.87,Upi,Processing,Website
ORD-100176,02/06/2025,CUST-00944,Kavya Patel,Consumer,SKU-021,Notebook Set,Office Supplies,West,Pune,1,14.25,14.25,10.0%,1.43,12.82,5.00,5.15,7.67,Debit Card,Processing,Marketplace
ORD-100177,16/09/2023,CUST-00386,Aditya Mishra,Home Office,SKU-011,Cotton T-Shirt,Fashion,West,Mumbai,3,19.97,59.91,5.0%,3.00,56.91,7.00,21.19,35.72,Upi,Processing,Mobile App
ORD-100178,18/03/2023,CUST-00191,Aadhya Reddy,Corporate,SKU-021,Notebook Set,Office Supplies,East,Bhubaneswar,3,13.83,41.49,10.0%,4.15,37.34,5.00,14.40,0.00,Upi,Cancelled,Website
ORD-100179,12/03/2025,CUST-01468,Ananya Iyer,Consumer,SKU-018,Sunscreen SPF 50,Beauty,East,Unknown,2,20.32,40.64,10.0%,4.06,36.58,10.00,19.60,16.98,Credit Card,Shipped,Website
ORD-100180,25/05/2024,CUST-00872,Ishaan Patel,Home Office,SKU-011,Cotton T-Shirt,Fashion,South,Hyderabad,2,19.81,39.62,0.0%,0.00,39.62,7.00,13.96,0.00,Cash On Delivery,Cancelled,Marketplace
ORD-100181,06/09/2023,CUST-01785,Saanvi Patel,Corporate,SKU-016,Face Cleanser,Beauty,South,Chennai,2,18.63,37.26,0.0%,0.00,37.26,8.00,15.47,21.79,Debit Card,Processing,Marketplace
ORD-100182,02/03/2024,CUST-02216,Riya Mishra,Home Office,SKU-018,Sunscreen SPF 50,Beauty,South,Chennai,4,21.99,87.96,0.0%,0.00,87.96,10.00,40.85,47.11,Wallet,Shipped,Marketplace
ORD-100183,24/08/2025,CUST-00540,Aarav Rao,Consumer,SKU-012,Slim Fit Jeans,Fashion,North,Delhi,5,45.05,225.25,0.0%,0.00,225.25,22.00,111.57,113.68,Debit Card,Shipped,Marketplace
ORD-100184,16/01/2024,CUST-00780,Neha Patel,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,North,Chandigarh,1,24.18,24.18,5.0%,1.21,22.97,11.00,10.67,12.30,Net Banking,Delivered,Marketplace
ORD-100186,21/01/2023,CUST-00543,Rohan Sharma,Consumer,SKU-002,Bluetooth Speaker,Electronics,South,Chennai,10,49.29,492.90,10.0%,49.29,443.61,28.00,282.89,160.72,Credit Card,Delivered,Marketplace
ORD-100187,26/06/2024,CUST-01764,Rohan Saxena,Home Office,SKU-008,Storage Basket,Home & Kitchen,East,Bhubaneswar,3,31.60,94.80,5.0%,4.74,90.06,16.00,48.37,41.69,Net Banking,Processing,Mobile App
ORD-100188,11/02/2023,CUST-01229,Rohan Iyer,Consumer,SKU-015,Wrist Watch,Fashion,South,Chennai,9,92.79,835.11,20.0%,167.02,668.09,54.00,501.86,166.23,Wallet,Delivered,Marketplace
ORD-100189,15/01/2024,CUST-01924,Unknown,Consumer,SKU-005,Webcam,Electronics,West,Ahmedabad,4,67.27,269.08,0.0%,0.00,269.08,37.00,148.89,120.19,Net Banking,Processing,Website
ORD-100190,01/04/2023,CUST-00096,Aditya Das,Consumer,SKU-023,Ergonomic Chair,Office Supplies,West,Mumbai,3,178.47,535.41,20.0%,107.08,428.33,105.00,308.80,0.00,Net Banking,Cancelled,Mobile App
ORD-100191,18/03/2025,CUST-02422,Aadhya Gupta,Corporate,SKU-015,Wrist Watch,Fashion,South,Chennai,3,90.78,272.34,0.0%,0.00,272.34,54.00,166.78,105.56,Net Banking,Shipped,Website
ORD-100192,22/03/2025,CUST-02452,Ishaan Das,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,South,Chennai,1,23.47,23.47,20.0%,4.69,18.78,11.00,10.62,8.16,Net Banking,Delivered,Website
ORD-100193,16/03/2024,CUST-00247,Arjun Patel,Home Office,SKU-011,Cotton T-Shirt,Fashion,West,Ahmedabad,3,18.17,54.51,5.0%,2.73,51.78,7.00,21.32,30.46,Cash On Delivery,Shipped,Marketplace
ORD-100194,02/06/2025,CUST-01928,Ananya Nair,Consumer,SKU-013,Running Shoes,Fashion,West,Mumbai,5,79.29,396.45,0.0%,0.00,396.45,42.00,214.87,181.58,Credit Card,Delivered,Website
ORD-100195,21/08/2025,CUST-00174,Aarav Patel,Consumer,SKU-011,Cotton T-Shirt,Fashion,West,MUMBAI,5,19.28,96.40,20.0%,19.28,77.12,7.00,33.70,43.42,Upi,Delivered,Marketplace
ORD-100196,09/06/2023,CUST-01069,Riya Saxena,Consumer,SKU-012,Slim Fit Jeans,Fashion,South,Bengaluru,5,45.70,228.50,20.0%,45.70,182.80,22.00,112.47,70.33,Net Banking,Shipped,Mobile App
ORD-100197,08/05/2025,CUST-00085,Vivaan Das,Home Office,SKU-017,Hair Dryer,Beauty,East,Kolkata,2,60.10,120.20,0.0%,0.00,120.20,35.00,72.48,47.72,Credit Card,Delivered,Marketplace
ORD-100198,10/07/2025,CUST-01736,Priya Verma,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,North,Chandigarh,1,71.05,71.05,0.0%,0.00,71.05,41.00,40.42,30.63,Upi,Delivered,Marketplace
ORD-100199,30/01/2024,CUST-00161,Meera Reddy,Corporate,SKU-024,Printer Paper Box,Office Supplies,North,Delhi,4,29.07,116.28,10.0%,11.63,104.65,15.00,59.04,45.61,Debit Card,Processing,Mobile App
ORD-100200,09/02/2023,CUST-02026,Vivaan Verma,Home Office,SKU-008,Storage Basket,Home & Kitchen,East,Bhubaneswar,5,30.19,150.95,10.0%,15.10,135.85,16.00,79.62,56.23,Wallet,Shipped,Marketplace
ORD-100201,17/01/2023,CUST-00440,Aditya Rao,Consumer,SKU-013,Running Shoes,Fashion,West,Mumbai,5,79.84,399.20,20.0%,79.84,319.36,42.00,203.11,116.25,Wallet,Delivered,Mobile App
ORD-100202,18/08/2024,CUST-01647,Rohan Gupta,Home Office,SKU-024,Printer Paper Box,Office Supplies,East,Kolkata,4,28.52,114.08,10.0%,11.41,102.67,15.00,60.46,42.21,Net Banking,Delivered,Mobile App
ORD-100203,23/07/2024,CUST-01292,Aditya Rao,Home Office,SKU-013,Running Shoes,Fashion,West,Mumbai,2,76.20,152.40,0.0%,0.00,152.40,42.00,80.99,71.41,Debit Card,Shipped,Marketplace
ORD-100204,16/10/2023,CUST-00109,Kabir Iyer,Home Office,SKU-019,Makeup Brush Set,Beauty,East,Bhubaneswar,3,33.82,101.46,0.0%,0.00,101.46,17.00,52.08,49.38,Credit Card,Delivered,Website
ORD-100205,12/08/2023,CUST-01058,Ishaan Khan,Corporate,SKU-019,Makeup Brush Set,Beauty,North,Delhi,1,35.59,35.59,0.0%,0.00,35.59,17.00,16.63,0.00,Cash On Delivery,Cancelled,Marketplace
ORD-100206,16/02/2024,CUST-01423,Diya Singh,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,West,Ahmedabad,2,68.08,136.16,5.0%,6.81,129.35,41.00,84.75,44.60,Wallet,Delivered,Marketplace
ORD-100207,10/11/2024,CUST-02006,Diya Singh,Corporate,SKU-009,Coffee Grinder,Home & Kitchen,South,Chennai,3,69.58,208.74,10.0%,20.87,187.87,41.00,124.72,63.15,Credit Card,Processing,Website
ORD-100208,07/02/2024,CUST-02068,Saanvi Rao,Home Office,SKU-022,Gel Pen Pack,Office Supplies,South,Bengaluru,5,10.58,52.90,0.0%,0.00,52.90,4.00,19.41,33.49,Wallet,Processing,Website
ORD-100209,13/05/2023,CUST-01718,Arjun Iyer,Consumer,SKU-016,Face Cleanser,Beauty,West,Ahmedabad,4,18.42,73.68,10.0%,7.37,66.31,8.00,32.91,33.40,Cash On Delivery,Returned,Mobile App
ORD-100210,16/12/2024,CUST-00088,Vivaan Verma,Consumer,SKU-023,Ergonomic Chair,Office Supplies,Central,Bhopal,2,179.27,358.54,0.0%,0.00,358.54,105.00,201.71,156.83,Net Banking,Delivered,Website
ORD-100211,28/06/2025,CUST-00658,Meera Mehta,Consumer,SKU-002,Bluetooth Speaker,Electronics,South,Hyderabad,4,49.47,197.88,0.0%,0.00,197.88,28.00,107.62,90.26,Credit Card,Returned,Website
ORD-100212,26/07/2025,CUST-00845,Riya Jain,Consumer,SKU-001,Wireless Mouse,Electronics,Central,Bhopal,5,23.05,115.25,20.0%,23.05,92.20,12.00,59.21,32.99,Upi,Returned,Website
ORD-100213,09/10/2024,CUST-02177,Aarav Jain,Home Office,SKU-019,Makeup Brush Set,Beauty,South,Bengaluru,2,35.68,71.36,10.0%,7.14,64.22,17.00,32.73,31.49,Debit Card,Delivered,Marketplace
ORD-100214,10/11/2024,CUST-02046,Vivaan Reddy,Home Office,SKU-010,Bed Sheet Set,Home & Kitchen,West,Mumbai,5,57.96,289.80,10.0%,28.98,260.82,31.00,150.79,110.03,Debit Card,Returned,Mobile App
ORD-100215,31/07/2024,CUST-00259,Neha Das,Consumer,SKU-002,Bluetooth Speaker,Electronics,West,Mumbai,5,49.17,245.85,20.0%,49.17,196.68,28.00,140.06,56.62,Debit Card,Shipped,Marketplace
ORD-100216,08/04/2023,CUST-02322,Saanvi Mehta,Consumer,SKU-022,Gel Pen Pack,Office Supplies,South,Bengaluru,4,11.39,45.56,5.0%,2.28,43.28,4.00,16.22,27.06,Upi,Shipped,Website
ORD-100217,29/03/2023,CUST-02559,Neha Saxena,Home Office,SKU-005,Webcam,Electronics,East,Bhubaneswar,3,66.33,198.99,0.0%,0.00,198.99,37.00,107.38,91.61,Wallet,Returned,Website
ORD-100218,06/01/2025,CUST-01527,Ananya Verma,Consumer,SKU-001,Wireless Mouse,Electronics,West,Mumbai,5,22.55,112.75,5.0%,5.64,107.11,12.00,57.76,0.00,Credit Card,Cancelled,Mobile App
ORD-100219,31/10/2023,CUST-00555,Riya Reddy,Consumer,SKU-016,Face Cleanser,Beauty,East,Kolkata,1,18.20,18.20,0.0%,0.00,18.20,8.00,8.27,9.93,Cash On Delivery,Shipped,Website
ORD-100220,18/02/2023,CUST-00003,Priya Iyer,Consumer,SKU-014,Canvas Backpack,Fashion,North,Delhi,2,54.85,109.70,0.0%,0.00,109.70,27.00,52.56,57.14,Upi,Delivered,Marketplace
ORD-100221,18/11/2024,CUST-01644,Priya Saxena,Consumer,SKU-011,Cotton T-Shirt,Fashion,North,Chandigarh,5,19.18,95.90,0.0%,0.00,95.90,7.00,33.92,61.98,Credit Card,Delivered,Mobile App
ORD-100222,01/11/2024,CUST-02158,Riya Kapoor,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,North,Chandigarh,4,72.61,290.44,0.0%,0.00,290.44,41.00,157.67,132.77,Cash On Delivery,Delivered,Mobile App
ORD-100223,04/04/2025,CUST-02520,Aarav Patel,Consumer,SKU-002,Bluetooth Speaker,Electronics,East,Bhubaneswar,5,49.74,248.70,0.0%,0.00,248.70,28.00,144.01,104.69,Net Banking,Processing,Website
ORD-100224,18/05/2024,CUST-02303,Priya Khan,Corporate,SKU-025,Stapler,Office Supplies,West,Ahmedabad,1,12.79,12.79,0.0%,0.00,12.79,6.00,6.07,6.72,Credit Card,Delivered,Mobile App
ORD-100225,21/01/2023,CUST-02228,Kabir Jain,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,West,Ahmedabad,5,70.91,354.55,20.0%,70.91,283.64,41.00,207.48,76.16,Debit Card,Shipped,Marketplace
ORD-100227,02/02/2023,CUST-02405,Priya Mehta,Corporate,SKU-012,Slim Fit Jeans,Fashion,North,Jaipur,1,47.61,47.61,10.0%,4.76,42.85,22.00,21.56,21.29,Wallet,Returned,Website
ORD-100228,23/02/2025,CUST-02054,Aditya Sharma,Consumer,SKU-025,Stapler,Office Supplies,South,Bengaluru,5,12.71,63.55,10.0%,6.36,57.19,6.00,29.19,28.00,Wallet,Delivered,Website
ORD-100229,30/12/2023,CUST-01046,Diya Reddy,Consumer,SKU-016,Face Cleanser,Beauty,West,Pune,2,18.19,36.38,10.0%,3.64,32.74,8.00,16.62,16.12,Net Banking,Delivered,Mobile App
ORD-100230,21/05/2025,CUST-01191,Aadhya Das,Consumer,SKU-024,Printer Paper Box,Office Supplies,West,Ahmedabad,4,28.68,114.72,20.0%,22.94,91.78,15.00,62.36,29.42,Wallet,Delivered,Mobile App
ORD-100231,24/11/2024,CUST-01759,Priya Rao,Consumer,SKU-025,Stapler,Office Supplies,West,Mumbai,1,13.70,13.70,0.0%,0.00,13.70,6.00,6.08,7.62,Wallet,Shipped,Mobile App
ORD-100232,14/08/2024,CUST-00879,Aarav Mishra,Home Office,SKU-025,Stapler,Office Supplies,South,Chennai,5,12.28,61.40,5.0%,3.07,58.33,6.00,31.06,27.27,Credit Card,Processing,Mobile App
ORD-100233,22/09/2023,CUST-01069,Riya Saxena,Consumer,SKU-021,Notebook Set,Office Supplies,East,Kolkata,4,13.50,54.00,0.0%,0.00,54.00,5.00,19.67,34.33,Wallet,Processing,Website
ORD-100234,26/07/2023,CUST-01778,Neha Khan,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,North,Delhi,4,55.22,220.88,20.0%,44.18,176.70,31.00,122.95,53.75,Wallet,Delivered,Mobile App
ORD-100235,01/04/2023,CUST-00968,Diya Patel,Consumer,SKU-016,Face Cleanser,Beauty,Central,Bhopal,2,17.57,35.14,0.0%,0.00,35.14,8.00,15.97,19.17,Wallet,Shipped,Mobile App
ORD-100236,18/12/2023,CUST-00931,Arjun Khan,Consumer,SKU-005,Webcam,Electronics,West,Mumbai,3,62.96,188.88,0.0%,0.00,188.88,37.00,106.71,0.00,Debit Card,Cancelled,Mobile App
ORD-100237,22/07/2025,CUST-00008,Riya Mehta,Consumer,SKU-018,Sunscreen SPF 50,Beauty,East,Bhubaneswar,5,21.43,107.15,10.0%,10.72,96.43,10.00,49.10,47.33,Cash On Delivery,Processing,Mobile App
ORD-100238,07/11/2024,CUST-02262,Rohan Patel,Corporate,SKU-021,Notebook Set,Office Supplies,East,Kolkata,2,13.36,26.72,0.0%,0.00,26.72,5.00,9.82,16.90,Cash On Delivery,Delivered,Marketplace
ORD-100239,28/04/2024,CUST-00117,Kavya Khan,Consumer,SKU-025,Stapler,Office Supplies,East,Bhubaneswar,5,12.96,64.80,0.0%,0.00,64.80,6.00,29.51,35.29,Debit Card,Returned,Mobile App
ORD-100240,15/07/2024,CUST-01476,Ishaan Reddy,Consumer,SKU-022,Gel Pen Pack,Office Supplies,West,Ahmedabad,2,10.59,21.18,5.0%,1.06,20.12,4.00,8.26,0.00,Net Banking,Cancelled,Mobile App
ORD-100241,17/08/2024,CUST-00371,Saanvi Nair,Corporate,SKU-022,Gel Pen Pack,Office Supplies,Central,Bhopal,2,10.94,21.88,0.0%,0.00,21.88,4.00,8.18,13.70,Net Banking,Returned,Website
ORD-100242,15/03/2025,CUST-00379,Arjun Verma,Corporate,SKU-001,Wireless Mouse,Electronics,South,Chennai,3,21.69,65.07,20.0%,13.01,52.06,12.00,35.91,16.15,Wallet,Returned,Marketplace
ORD-100243,03/05/2025,CUST-01903,Ananya Mehta,Consumer,SKU-020,Body Lotion,Beauty,South,Hyderabad,2,16.05,32.10,0.0%,0.00,32.10,7.00,14.10,18.00,Cash On Delivery,Processing,Marketplace
